Time,Channel A
(ms),(V)

-5.00309421,-0.71230203
-5.00181421,-0.71230203
-5.00053421,-0.71230203
-4.99925421,-0.71230203
-4.99797421,-0.71230203
-4.99669421,-0.71230203
-4.99541421,-0.71230203
-4.99413421,-0.71230203
-4.99285421,-0.71230203
-4.99157421,-0.80141604
-4.99029421,-0.71230203
-4.98901421,-0.71230203
-4.98773421,-0.80141604
-4.98645421,-0.71230203
-4.98517421,-0.71230203
-4.98389421,-0.71230203
-4.98261421,-0.71230203
-4.98133421,-0.71230203
-4.98005421,-0.71230203
-4.97877421,-0.71230203
-4.97749421,-0.71230203
-4.97621421,-0.71230203
-4.97493421,-0.71230203
-4.97365421,-0.71230203
-4.97237421,-0.80141604
-4.97109421,-0.80141604
-4.96981421,-0.80141604
-4.96853421,-0.80141604
-4.96725421,-0.80141604
-4.96597421,-0.80141604
-4.96469421,-0.80141604
-4.96341421,-0.71230203
-4.96213421,-0.71230203
-4.96085421,-0.71230203
-4.95957421,-0.71230203
-4.95829421,-0.71230203
-4.95701421,-0.71230203
-4.95573421,-0.71230203
-4.95445421,-0.80141604
-4.95317421,-0.80141604
-4.95189421,-0.71230203
-4.95061421,-0.80141604
-4.94933421,-0.80141604
-4.94805421,-0.71230203
-4.94677421,-0.71230203
-4.94549421,-0.80141604
-4.94421421,-0.71230203
-4.94293421,-0.71230203
-4.94165421,-0.71230203
-4.94037421,-0.71230203
-4.93909421,-0.71230203
-4.93781421,-0.71230203
-4.93653421,-0.71230203
-4.93525421,-0.71230203
-4.93397421,-0.71230203
-4.93269421,-0.71230203
-4.93141421,-0.80141604
-4.93013421,-0.71230203
-4.92885421,-0.71230203
-4.92757421,-0.80141604
-4.92629421,-0.71230203
-4.92501421,-0.71230203
-4.92373421,-0.71230203
-4.92245421,-0.71230203
-4.92117421,-0.71230203
-4.91989421,-0.71230203
-4.91861421,-0.71230203
-4.91733421,-0.71230203
-4.91605421,-0.71230203
-4.91477421,-0.71230203
-4.91349421,-0.71230203
-4.91221421,-0.71230203
-4.91093421,-0.71230203
-4.90965421,-0.71230203
-4.90837421,-0.71230203
-4.90709421,-0.71230203
-4.90581421,-0.71230203
-4.90453421,-0.71230203
-4.90325421,-0.71230203
-4.90197421,-0.71230203
-4.90069421,-0.71230203
-4.89941421,-0.71230203
-4.89813421,-0.71230203
-4.89685421,-0.71230203
-4.89557421,-0.71230203
-4.89429421,-0.71230203
-4.89301421,-0.71230203
-4.89173421,-0.71230203
-4.89045421,-0.71230203
-4.88917421,-0.71230203
-4.88789421,-0.71230203
-4.88661421,-0.71230203
-4.88533421,-0.71230203
-4.88405421,-0.71230203
-4.88277421,-0.80141604
-4.88149421,-0.80141604
-4.88021421,-0.80141604
-4.87893421,-0.80141604
-4.87765421,-0.80141604
-4.87637421,-0.71230203
-4.87509421,-0.71230203
-4.87381421,-0.71230203
-4.87253421,-0.80141604
-4.87125421,-0.80141604
-4.86997421,-0.80141604
-4.86869421,-0.80141604
-4.86741421,-0.80141604
-4.86613421,-0.80141604
-4.86485421,-0.80141604
-4.86357421,-0.80141604
