Time,Channel A
(ms),(V)

-5.00234682,-0.44495988
-5.00106682,-0.44495988
-4.99978682,-0.44495988
-4.99850682,-0.44495988
-4.99722682,-0.44495988
-4.99594682,-0.44495988
-4.99466682,-0.44495988
-4.99338682,-0.35584581
-4.99210682,-0.44495988
-4.99082682,-0.35584581
-4.98954682,-0.35584581
-4.98826682,-0.35584581
-4.98698682,-0.44495988
-4.98570682,-0.35584581
-4.98442682,-0.35584581
-4.98314682,-0.44495988
-4.98186682,-0.44495988
-4.98058682,-0.44495988
-4.97930682,-0.44495988
-4.97802682,-0.44495988
-4.97674682,-0.44495988
-4.97546682,-0.44495988
-4.97418682,-0.44495988
-4.97290682,-0.44495988
-4.97162682,-0.35584581
-4.97034682,-0.35584581
-4.96906682,-0.44495988
-4.96778682,-0.44495988
-4.96650682,-0.44495988
-4.96522682,-0.35584581
-4.96394682,-0.44495988
-4.96266682,-0.35584581
-4.96138682,-0.44495988
-4.96010682,-0.44495988
-4.95882682,-0.44495988
-4.95754682,-0.44495988
-4.95626682,-0.44495988
-4.95498682,-0.44495988
-4.95370682,-0.44495988
-4.95242682,-0.44495988
-4.95114682,-0.44495988
-4.94986682,-0.35584581
-4.94858682,-0.35584581
-4.94730682,-0.44495988
-4.94602682,-0.44495988
-4.94474682,-0.44495988
-4.94346682,-0.44495988
-4.94218682,-0.44495988
-4.94090682,-0.44495988
-4.93962682,-0.44495988
-4.93834682,-0.44495988
-4.93706682,-0.44495988
-4.93578682,-0.44495988
-4.93450682,-0.44495988
-4.93322682,-0.44495988
-4.93194682,-0.44495988
-4.93066682,-0.44495988
-4.92938682,-0.44495988
-4.92810682,-0.44495988
-4.92682682,-0.44495988
-4.92554682,-0.44495988
-4.92426682,-0.44495988
-4.92298682,-0.35584581
-4.92170682,-0.44495988
-4.92042682,-0.44495988
-4.91914682,-0.44495988
-4.91786682,-0.44495988
-4.91658682,-0.44495988
-4.91530682,-0.44495988
-4.91402682,-0.35584581
-4.91274682,-0.35584581
-4.91146682,-0.44495988
-4.91018682,-0.44495988
-4.90890682,-0.44495988
-4.90762682,-0.44495988
-4.90634682,-0.44495988
-4.90506682,-0.35584581
-4.90378682,-0.44495988
-4.90250682,-0.44495988
-4.90122682,-0.44495988
-4.89994682,-0.44495988
-4.89866682,-0.44495988
-4.89738682,-0.44495988
-4.89610682,-0.44495988
-4.89482682,-0.44495988
-4.89354682,-0.44495988
-4.89226682,-0.44495988
-4.89098682,-0.44495988
-4.88970682,-0.44495988
-4.88842682,-0.44495988
-4.88714682,-0.44495988
-4.88586682,-0.44495988
-4.88458682,-0.44495988
-4.88330682,-0.44495988
-4.88202682,-0.44495988
-4.88074682,-0.44495988
-4.87946682,-0.44495988
-4.87818682,-0.35584581
-4.87690682,-0.35584581
-4.87562682,-0.35584581
-4.87434682,-0.44495988
-4.87306682,-0.35584581
-4.87178682,-0.44495988
-4.87050682,-0.35584581
-4.86922682,-0.35584581
-4.86794682,-0.35584581
-4.86666682,-0.44495988
-4.86538682,-0.35584581
-4.86410682,-0.44495988
-4.86282682,-0.35584581
