Time,Channel A
(ms),(V)

-5.00329211,0.44618061
-5.00201211,0.44618061
-5.00073211,0.44618061
-4.99945211,0.44618061
-4.99817211,0.44618061
-4.99689211,0.44618061
-4.99561211,0.44618061
-4.99433211,0.44618061
-4.99305211,0.44618061
-4.99177211,0.44618061
-4.99049211,0.44618061
-4.98921211,0.44618061
-4.98793211,0.44618061
-4.98665211,0.44618061
-4.98537211,0.35706657
-4.98409211,0.35706657
-4.98281211,0.44618061
-4.98153211,0.35706657
-4.98025211,0.44618061
-4.97897211,0.35706657
-4.97769211,0.44618061
-4.97641211,0.44618061
-4.97513211,0.44618061
-4.97385211,0.44618061
-4.97257211,0.44618061
-4.97129211,0.35706657
-4.97001211,0.44618061
-4.96873211,0.44618061
-4.96745211,0.44618061
-4.96617211,0.44618061
-4.96489211,0.44618061
-4.96361211,0.44618061
-4.96233211,0.44618061
-4.96105211,0.44618061
-4.95977211,0.35706657
-4.95849211,0.44618061
-4.95721211,0.44618061
-4.95593211,0.44618061
-4.95465211,0.44618061
-4.95337211,0.44618061
-4.95209211,0.44618061
-4.95081211,0.35706657
-4.94953211,0.44618061
-4.94825211,0.44618061
-4.94697211,0.44618061
-4.94569211,0.44618061
-4.94441211,0.44618061
-4.94313211,0.35706657
-4.94185211,0.44618061
-4.94057211,0.35706657
-4.93929211,0.35706657
-4.93801211,0.35706657
-4.93673211,0.44618061
-4.93545211,0.44618061
-4.93417211,0.44618061
-4.93289211,0.44618061
-4.93161211,0.44618061
-4.93033211,0.44618061
-4.92905211,0.44618061
-4.92777211,0.44618061
-4.92649211,0.35706657
-4.92521211,0.35706657
-4.92393211,0.35706657
-4.92265211,0.44618061
-4.92137211,0.35706657
-4.92009211,0.35706657
-4.91881211,0.35706657
-4.91753211,0.35706657
-4.91625211,0.44618061
-4.91497211,0.35706657
-4.91369211,0.44618061
-4.91241211,0.35706657
-4.91113211,0.35706657
-4.90985211,0.35706657
-4.90857211,0.44618061
-4.90729211,0.35706657
-4.90601211,0.35706657
-4.90473211,0.35706657
-4.90345211,0.35706657
-4.90217211,0.44618061
-4.90089211,0.44618061
-4.89961211,0.44618061
-4.89833211,0.35706657
-4.89705211,0.44618061
-4.89577211,0.44618061
-4.89449211,0.35706657
-4.89321211,0.35706657
-4.89193211,0.44618061
-4.89065211,0.44618061
-4.88937211,0.44618061
-4.88809211,0.44618061
-4.88681211,0.44618061
-4.88553211,0.44618061
-4.88425211,0.35706657
-4.88297211,0.35706657
-4.88169211,0.35706657
-4.88041211,0.35706657
-4.87913211,0.44618061
-4.87785211,0.35706657
-4.87657211,0.35706657
-4.87529211,0.35706657
-4.87401211,0.44618061
-4.87273211,0.35706657
-4.87145211,0.44618061
-4.87017211,0.44618061
-4.86889211,0.44618061
-4.86761211,0.44618061
-4.86633211,0.35706657
-4.86505211,0.35706657
-4.86377211,0.35706657
-4.86249211,0.44618061
-4.86121211,0.44618061
-4.85993211,0.44618061
-4.85865211,0.44618061
-4.85737211,0.44618061
-4.85609211,0.44618061
-4.85481211,0.44618061
-4.85353211,0.44618061
