Time,Channel A
(ms),(V)

-5.00344485,-1.87078464
-5.00216485,-1.95989871
-5.00088485,-1.95989871
-4.99960485,-1.95989871
-4.99832485,-1.95989871
-4.99704485,-1.87078464
-4.99576485,-1.87078464
-4.99448485,-1.95989871
-4.99320485,-1.87078464
-4.99192485,-1.87078464
-4.99064485,-1.87078464
-4.98936485,-1.87078464
-4.98808485,-1.87078464
-4.98680485,-1.87078464
-4.98552485,-1.87078464
-4.98424485,-1.87078464
-4.98296485,-1.87078464
-4.98168485,-1.95989871
-4.98040485,-1.95989871
-4.97912485,-1.95989871
-4.97784485,-1.95989871
-4.97656485,-1.95989871
-4.97528485,-1.95989871
-4.97400485,-1.95989871
-4.97272485,-1.95989871
-4.97144485,-1.95989871
-4.97016485,-1.95989871
-4.96888485,-1.95989871
-4.96760485,-1.95989871
-4.96632485,-1.95989871
-4.96504485,-1.95989871
-4.96376485,-1.95989871
-4.96248485,-1.95989871
-4.96120485,-1.95989871
-4.95992485,-1.95989871
-4.95864485,-1.95989871
-4.95736485,-1.95989871
-4.95608485,-1.95989871
-4.95480485,-1.95989871
-4.95352485,-1.95989871
-4.95224485,-1.95989871
-4.95096485,-1.95989871
-4.94968485,-1.95989871
-4.94840485,-1.95989871
-4.94712485,-1.95989871
-4.94584485,-1.87078464
-4.94456485,-1.87078464
-4.94328485,-1.95989871
-4.94200485,-1.95989871
-4.94072485,-1.87078464
-4.93944485,-1.95989871
-4.93816485,-1.87078464
-4.93688485,-1.95989871
-4.93560485,-1.95989871
-4.93432485,-1.87078464
-4.93304485,-1.95989871
-4.93176485,-1.95989871
-4.93048485,-1.87078464
-4.92920485,-1.87078464
-4.92792485,-1.95989871
-4.92664485,-1.87078464
-4.92536485,-1.95989871
-4.92408485,-1.95989871
-4.92280485,-1.87078464
-4.92152485,-1.95989871
-4.92024485,-1.87078464
-4.91896485,-1.87078464
-4.91768485,-1.95989871
-4.91640485,-1.87078464
-4.91512485,-1.87078464
-4.91384485,-1.95989871
-4.91256485,-1.95989871
-4.91128485,-1.87078464
-4.91000485,-1.95989871
-4.90872485,-1.95989871
-4.90744485,-1.87078464
-4.90616485,-1.95989871
-4.90488485,-1.87078464
-4.90360485,-1.87078464
-4.90232485,-1.87078464
-4.90104485,-1.87078464
-4.89976485,-1.87078464
-4.89848485,-1.87078464
-4.89720485,-1.87078464
-4.89592485,-1.87078464
-4.89464485,-1.87078464
-4.89336485,-1.95989871
-4.89208485,-1.87078464
-4.89080485,-1.87078464
-4.88952485,-1.87078464
-4.88824485,-1.87078464
-4.88696485,-1.87078464
-4.88568485,-1.87078464
-4.88440485,-1.95989871
-4.88312485,-1.87078464
-4.88184485,-1.87078464
-4.88056485,-1.87078464
-4.87928485,-1.87078464
-4.87800485,-1.87078464
-4.87672485,-1.87078464
-4.87544485,-1.87078464
-4.87416485,-1.87078464
-4.87288485,-1.87078464
-4.87160485,-1.87078464
-4.87032485,-1.95989871
-4.86904485,-1.87078464
-4.86776485,-1.95989871
-4.86648485,-1.95989871
-4.86520485,-1.87078464
-4.86392485,-1.87078464
