Time,Channel A
(ms),(V)

-5.00275707,2.94137383
-5.00147707,2.94137383
-5.00019707,2.94137383
-4.99891707,2.94137383
-4.99763707,2.94137383
-4.99635707,2.94137383
-4.99507707,2.94137383
-4.99379707,2.94137383
-4.99251707,2.94137383
-4.99123707,2.94137383
-4.98995707,2.94137383
-4.98867707,3.03048801
-4.98739707,2.94137383
-4.98611707,2.94137383
-4.98483707,2.94137383
-4.98355707,2.94137383
-4.98227707,2.94137383
-4.98099707,2.94137383
-4.97971707,3.03048801
-4.97843707,3.03048801
-4.97715707,3.03048801
-4.97587707,2.94137383
-4.97459707,3.03048801
-4.97331707,2.94137383
-4.97203707,2.94137383
-4.97075707,2.94137383
-4.96947707,2.94137383
-4.96819707,2.85225987
-4.96691707,2.94137383
-4.96563707,2.94137383
-4.96435707,2.94137383
-4.96307707,2.94137383
-4.96179707,2.94137383
-4.96051707,2.94137383
-4.95923707,2.94137383
-4.95795707,2.94137383
-4.95667707,2.94137383
-4.95539707,2.94137383
-4.95411707,2.94137383
-4.95283707,2.94137383
-4.95155707,2.94137383
-4.95027707,2.94137383
-4.94899707,2.94137383
-4.94771707,2.94137383
-4.94643707,2.94137383
-4.94515707,2.94137383
-4.94387707,2.94137383
-4.94259707,2.94137383
-4.94131707,2.94137383
-4.94003707,2.94137383
-4.93875707,3.03048801
-4.93747707,2.94137383
-4.93619707,2.94137383
-4.93491707,2.94137383
-4.93363707,2.94137383
-4.93235707,2.94137383
-4.93107707,2.94137383
-4.92979707,2.94137383
-4.92851707,2.94137383
-4.92723707,2.94137383
-4.92595707,2.94137383
-4.92467707,2.94137383
-4.92339707,2.94137383
-4.92211707,3.03048801
-4.92083707,3.03048801
-4.91955707,2.94137383
-4.91827707,2.94137383
-4.91699707,2.94137383
-4.91571707,2.94137383
-4.91443707,2.94137383
-4.91315707,2.94137383
-4.91187707,2.94137383
-4.91059707,2.94137383
-4.90931707,2.94137383
-4.90803707,2.94137383
-4.90675707,2.94137383
-4.90547707,2.94137383
-4.90419707,2.94137383
-4.90291707,2.94137383
-4.90163707,2.94137383
-4.90035707,2.94137383
-4.89907707,2.94137383
-4.89779707,2.94137383
-4.89651707,2.94137383
-4.89523707,2.94137383
-4.89395707,2.94137383
-4.89267707,2.94137383
-4.89139707,2.94137383
-4.89011707,2.94137383
-4.88883707,2.94137383
-4.88755707,2.94137383
-4.88627707,2.94137383
-4.88499707,2.94137383
-4.88371707,2.94137383
-4.88243707,3.03048801
-4.88115707,3.03048801
-4.87987707,2.94137383
-4.87859707,2.94137383
-4.87731707,2.94137383
-4.87603707,2.94137383
-4.87475707,2.94137383
-4.87347707,2.94137383
-4.87219707,2.94137383
-4.87091707,2.94137383
-4.86963707,2.94137383
-4.86835707,2.94137383
-4.86707707,2.94137383
-4.86579707,2.94137383
-4.86451707,3.03048801
-4.86323707,2.94137383
-4.86195707,2.94137383
-4.86067707,2.94137383
-4.85939707,2.94137383
-4.85811707,2.94137383
-4.85683707,2.94137383
-4.85555707,2.94137383
-4.85427707,2.94137383
-4.85299707,2.94137383
