Time,Channel A
(ms),(V)

-5.00303693,-0.62318796
-5.00175693,-0.62318796
-5.00047693,-0.62318796
-4.99919693,-0.71230203
-4.99791693,-0.71230203
-4.99663693,-0.62318796
-4.99535693,-0.62318796
-4.99407693,-0.71230203
-4.99279693,-0.62318796
-4.99151693,-0.71230203
-4.99023693,-0.71230203
-4.98895693,-0.71230203
-4.98767693,-0.71230203
-4.98639693,-0.62318796
-4.98511693,-0.62318796
-4.98383693,-0.62318796
-4.98255693,-0.62318796
-4.98127693,-0.62318796
-4.97999693,-0.71230203
-4.97871693,-0.62318796
-4.97743693,-0.71230203
-4.97615693,-0.71230203
-4.97487693,-0.71230203
-4.97359693,-0.71230203
-4.97231693,-0.62318796
-4.97103693,-0.62318796
-4.96975693,-0.62318796
-4.96847693,-0.62318796
-4.96719693,-0.62318796
-4.96591693,-0.62318796
-4.96463693,-0.62318796
-4.96335693,-0.62318796
-4.96207693,-0.62318796
-4.96079693,-0.62318796
-4.95951693,-0.62318796
-4.95823693,-0.71230203
-4.95695693,-0.71230203
-4.95567693,-0.62318796
-4.95439693,-0.62318796
-4.95311693,-0.71230203
-4.95183693,-0.62318796
-4.95055693,-0.62318796
-4.94927693,-0.62318796
-4.94799693,-0.62318796
-4.94671693,-0.62318796
-4.94543693,-0.62318796
-4.94415693,-0.62318796
-4.94287693,-0.62318796
-4.94159693,-0.71230203
-4.94031693,-0.71230203
-4.93903693,-0.71230203
-4.93775693,-0.71230203
-4.93647693,-0.71230203
-4.93519693,-0.71230203
-4.93391693,-0.71230203
-4.93263693,-0.71230203
-4.93135693,-0.62318796
-4.93007693,-0.62318796
-4.92879693,-0.71230203
-4.92751693,-0.62318796
-4.92623693,-0.62318796
-4.92495693,-0.62318796
-4.92367693,-0.62318796
-4.92239693,-0.62318796
-4.92111693,-0.62318796
-4.91983693,-0.62318796
-4.91855693,-0.62318796
-4.91727693,-0.71230203
-4.91599693,-0.71230203
-4.91471693,-0.71230203
-4.91343693,-0.71230203
-4.91215693,-0.71230203
-4.91087693,-0.62318796
-4.90959693,-0.71230203
-4.90831693,-0.71230203
-4.90703693,-0.71230203
-4.90575693,-0.62318796
-4.90447693,-0.62318796
-4.90319693,-0.71230203
-4.90191693,-0.71230203
-4.90063693,-0.62318796
-4.89935693,-0.62318796
-4.89807693,-0.62318796
-4.89679693,-0.71230203
-4.89551693,-0.71230203
-4.89423693,-0.62318796
-4.89295693,-0.62318796
-4.89167693,-0.62318796
-4.89039693,-0.62318796
-4.88911693,-0.62318796
-4.88783693,-0.62318796
-4.88655693,-0.62318796
-4.88527693,-0.62318796
-4.88399693,-0.62318796
-4.88271693,-0.62318796
-4.88143693,-0.62318796
-4.88015693,-0.62318796
-4.87887693,-0.62318796
-4.87759693,-0.71230203
-4.87631693,-0.62318796
-4.87503693,-0.62318796
-4.87375693,-0.62318796
-4.87247693,-0.62318796
-4.87119693,-0.62318796
-4.86991693,-0.71230203
-4.86863693,-0.62318796
-4.86735693,-0.62318796
-4.86607693,-0.71230203
-4.86479693,-0.62318796
-4.86351693,-0.62318796
