Time,Channel A
(ms),(V)

-5.00311796,0.35706657
-5.00183796,0.35706657
-5.00055796,0.35706657
-4.99927796,0.35706657
-4.99799796,0.35706657
-4.99671796,0.35706657
-4.99543796,0.35706657
-4.99415796,0.35706657
-4.99287796,0.35706657
-4.99159796,0.35706657
-4.99031796,0.35706657
-4.98903796,0.35706657
-4.98775796,0.35706657
-4.98647796,0.35706657
-4.98519796,0.35706657
-4.98391796,0.35706657
-4.98263796,0.35706657
-4.98135796,0.35706657
-4.98007796,0.35706657
-4.97879796,0.35706657
-4.97751796,0.35706657
-4.97623796,0.35706657
-4.97495796,0.35706657
-4.97367796,0.35706657
-4.97239796,0.35706657
-4.97111796,0.35706657
-4.96983796,0.35706657
-4.96855796,0.35706657
-4.96727796,0.35706657
-4.96599796,0.35706657
-4.96471796,0.35706657
-4.96343796,0.35706657
-4.96215796,0.35706657
-4.96087796,0.35706657
-4.95959796,0.35706657
-4.95831796,0.35706657
-4.95703796,0.35706657
-4.95575796,0.35706657
-4.95447796,0.35706657
-4.95319796,0.35706657
-4.95191796,0.35706657
-4.95063796,0.35706657
-4.94935796,0.35706657
-4.94807796,0.35706657
-4.94679796,0.35706657
-4.94551796,0.35706657
-4.94423796,0.44618061
-4.94295796,0.35706657
-4.94167796,0.35706657
-4.94039796,0.35706657
-4.93911796,0.35706657
-4.93783796,0.35706657
-4.93655796,0.35706657
-4.93527796,0.35706657
-4.93399796,0.35706657
-4.93271796,0.35706657
-4.93143796,0.35706657
-4.93015796,0.44618061
-4.92887796,0.35706657
-4.92759796,0.44618061
-4.92631796,0.35706657
-4.92503796,0.35706657
-4.92375796,0.35706657
-4.92247796,0.35706657
-4.92119796,0.35706657
-4.91991796,0.35706657
-4.91863796,0.35706657
-4.91735796,0.35706657
-4.91607796,0.35706657
-4.91479796,0.35706657
-4.91351796,0.35706657
-4.91223796,0.35706657
-4.91095796,0.35706657
-4.90967796,0.35706657
-4.90839796,0.35706657
-4.90711796,0.44618061
-4.90583796,0.44618061
-4.90455796,0.98086488
-4.90327796,1.33732104
-4.90199796,1.69377732
-4.90071796,1.96111941
-4.89943796,2.22846150
-4.89815796,2.40668964
-4.89687796,2.49580359
-4.89559796,2.58491778
-4.89431796,2.76314592
-4.89303796,2.76314592
-4.89175796,2.85225987
-4.89047796,2.85225987
-4.88919796,2.85225987
-4.88791796,2.85225987
-4.88663796,2.85225987
-4.88535796,2.94137383
-4.88407796,2.94137383
-4.88279796,2.94137383
-4.88151796,2.94137383
-4.88023796,2.94137383
-4.87895796,2.94137383
-4.87767796,2.94137383
-4.87639796,2.94137383
-4.87511796,2.94137383
-4.87383796,2.94137383
-4.87255796,2.94137383
-4.87127796,2.94137383
-4.86999796,2.94137383
-4.86871796,2.94137383
-4.86743796,2.94137383
-4.86615796,2.94137383
-4.86487796,2.94137383
-4.86359796,2.94137383
-4.86231796,2.94137383
-4.86103796,2.94137383
-4.85975796,2.94137383
-4.85847796,2.94137383
-4.85719796,2.94137383
-4.85591796,2.94137383
-4.85463796,2.94137383
-4.85335796,2.94137383
