Time,Channel A
(ms),(V)

-5.00257686,2.94137383
-5.00129686,2.94137383
-5.00001686,2.94137383
-4.99873686,2.94137383
-4.99745686,2.94137383
-4.99617686,2.94137383
-4.99489686,2.94137383
-4.99361686,2.94137383
-4.99233686,2.94137383
-4.99105686,2.94137383
-4.98977686,2.94137383
-4.98849686,2.94137383
-4.98721686,2.94137383
-4.98593686,2.94137383
-4.98465686,2.94137383
-4.98337686,2.94137383
-4.98209686,2.94137383
-4.98081686,2.94137383
-4.97953686,2.94137383
-4.97825686,2.94137383
-4.97697686,2.94137383
-4.97569686,2.94137383
-4.97441686,2.94137383
-4.97313686,2.94137383
-4.97185686,2.94137383
-4.97057686,2.94137383
-4.96929686,2.94137383
-4.96801686,2.94137383
-4.96673686,2.94137383
-4.96545686,2.94137383
-4.96417686,2.94137383
-4.96289686,2.94137383
-4.96161686,2.94137383
-4.96033686,2.94137383
-4.95905686,2.94137383
-4.95777686,2.94137383
-4.95649686,2.94137383
-4.95521686,2.94137383
-4.95393686,2.94137383
-4.95265686,2.94137383
-4.95137686,2.94137383
-4.95009686,2.94137383
-4.94881686,2.94137383
-4.94753686,2.94137383
-4.94625686,2.94137383
-4.94497686,2.94137383
-4.94369686,2.94137383
-4.94241686,2.94137383
-4.94113686,2.94137383
-4.93985686,2.94137383
-4.93857686,2.94137383
-4.93729686,2.94137383
-4.93601686,3.03048801
-4.93473686,3.03048801
-4.93345686,2.94137383
-4.93217686,3.03048801
-4.93089686,2.94137383
-4.92961686,2.94137383
-4.92833686,2.94137383
-4.92705686,2.94137383
-4.92577686,2.94137383
-4.92449686,2.94137383
-4.92321686,2.94137383
-4.92193686,2.94137383
-4.92065686,2.94137383
-4.91937686,2.94137383
-4.91809686,2.94137383
-4.91681686,2.94137383
-4.91553686,3.03048801
-4.91425686,2.94137383
-4.91297686,3.03048801
-4.91169686,2.94137383
-4.91041686,2.94137383
-4.90913686,2.94137383
-4.90785686,2.94137383
-4.90657686,2.94137383
-4.90529686,2.94137383
-4.90401686,2.94137383
-4.90273686,2.94137383
-4.90145686,2.94137383
-4.90017686,3.03048801
-4.89889686,2.94137383
-4.89761686,2.94137383
-4.89633686,3.03048801
-4.89505686,3.03048801
-4.89377686,2.94137383
-4.89249686,3.03048801
-4.89121686,3.03048801
-4.88993686,2.94137383
-4.88865686,2.94137383
-4.88737686,2.94137383
-4.88609686,2.94137383
-4.88481686,2.94137383
-4.88353686,2.94137383
-4.88225686,2.94137383
-4.88097686,2.94137383
-4.87969686,2.94137383
-4.87841686,2.94137383
-4.87713686,3.03048801
-4.87585686,2.94137383
-4.87457686,2.94137383
-4.87329686,2.94137383
-4.87201686,2.94137383
-4.87073686,2.94137383
-4.86945686,2.94137383
-4.86817686,2.94137383
-4.86689686,2.94137383
-4.86561686,2.94137383
-4.86433686,2.94137383
-4.86305686,2.94137383
-4.86177686,2.94137383
-4.86049686,2.94137383
-4.85921686,3.03048801
-4.85793686,2.94137383
-4.85665686,2.94137383
-4.85537686,2.94137383
-4.85409686,2.94137383
-4.85281686,2.94137383
