Time,Channel A
(ms),(V)

-4.31587577,1.87200534
-4.31459577,1.87200534
-4.31331577,1.87200534
-4.31203577,1.87200534
-4.31075577,1.87200534
-4.30947577,1.78289127
-4.30819577,1.78289127
-4.30691577,1.69377732
-4.30563577,1.78289127
-4.30435577,1.78289127
-4.30307577,1.78289127
-4.30179577,1.69377732
-4.30051577,1.78289127
-4.29923577,1.78289127
-4.29795577,1.69377732
-4.29667577,1.60466325
-4.29539577,1.69377732
-4.29411577,1.78289127
-4.29283577,1.78289127
-4.29155577,1.69377732
-4.29027577,1.78289127
-4.28899577,1.78289127
-4.28771577,1.78289127
-4.28643577,1.87200534
-4.28515577,1.87200534
-4.28387577,1.87200534
-4.28259577,1.87200534
-4.28131577,1.87200534
-4.28003577,1.87200534
-4.27875577,1.87200534
-4.27747577,1.87200534
-4.27619577,1.87200534
-4.27491577,1.87200534
-4.27363577,1.87200534
-4.27235577,1.87200534
-4.27107577,1.87200534
-4.26979577,1.87200534
-4.26851577,1.87200534
-4.26723577,1.87200534
-4.26595577,1.87200534
-4.26467577,1.87200534
-4.26339577,1.96111941
-4.26211577,1.87200534
-4.26083577,1.87200534
-4.25955577,1.87200534
-4.25827577,1.87200534
-4.25699577,1.78289127
-4.25571577,1.69377732
-4.25443577,1.78289127
-4.25315577,1.69377732
-4.25187577,1.78289127
-4.25059577,1.78289127
-4.24931577,1.78289127
-4.24803577,1.78289127
-4.24675577,1.87200534
-4.24547577,1.87200534
-4.24419577,1.87200534
-4.24291577,1.87200534
-4.24163577,1.87200534
-4.24035577,1.87200534
-4.23907577,1.87200534
-4.23779577,1.87200534
-4.23651577,1.87200534
-4.23523577,1.87200534
-4.23395577,1.87200534
-4.23267577,1.96111941
-4.23139577,1.87200534
-4.23011577,1.96111941
-4.22883577,1.87200534
-4.22755577,1.96111941
-4.22627577,1.87200534
-4.22499577,1.87200534
-4.22371577,1.96111941
-4.22243577,1.87200534
-4.22115577,1.87200534
-4.21987577,1.87200534
-4.21859577,1.87200534
-4.21731577,1.87200534
-4.21603577,1.87200534
-4.21475577,1.87200534
-4.21347577,1.78289127
-4.21219577,1.87200534
-4.21091577,1.78289127
-4.20963577,1.87200534
-4.20835577,1.87200534
-4.20707577,1.87200534
-4.20579577,1.87200534
-4.20451577,1.87200534
-4.20323577,1.78289127
-4.20195577,1.78289127
-4.20067577,1.78289127
-4.19939577,1.87200534
-4.19811577,1.87200534
-4.19683577,1.96111941
-4.19555577,2.13934755
-4.19427577,2.31757569
-4.19299577,2.49580359
-4.19171577,2.58491778
-4.19043577,2.67403173
-4.18915577,2.76314592
-4.18787577,2.85225987
-4.18659577,2.76314592
-4.18531577,2.85225987
-4.18403577,2.94137383
-4.18275577,2.85225987
-4.18147577,2.85225987
-4.18019577,2.94137383
-4.17891577,2.94137383
-4.17763577,2.85225987
-4.17635577,2.94137383
-4.17507577,2.94137383
-4.17379577,2.94137383
-4.17251577,2.94137383
-4.17123577,3.03048801
-4.16995577,2.94137383
-4.16867577,2.94137383
-4.16739577,2.94137383
-4.16611577,2.94137383
-4.16483577,2.94137383
-4.16355577,2.94137383
-4.16227577,2.94137383
-4.16099577,2.94137383
-4.15971577,2.94137383
-4.15843577,2.94137383
-4.15715577,2.94137383
-4.15587577,2.94137383
-4.15459577,2.94137383
-4.15331577,2.94137383
-4.15203577,2.94137383
-4.15075577,2.94137383
-4.14947577,2.94137383
-4.14819577,2.94137383
-4.14691577,2.94137383
-4.14563577,2.94137383
-4.14435577,2.94137383
-4.14307577,2.94137383
-4.14179577,2.94137383
-4.14051577,2.94137383
-4.13923577,2.94137383
-4.13795577,2.94137383
-4.13667577,2.94137383
-4.13539577,2.94137383
-4.13411577,2.94137383
-4.13283577,2.94137383
-4.13155577,2.94137383
-4.13027577,2.94137383
-4.12899577,2.94137383
-4.12771577,2.94137383
-4.12643577,2.94137383
-4.12515577,2.94137383
-4.12387577,2.94137383
-4.12259577,2.94137383
-4.12131577,2.94137383
-4.12003577,2.94137383
-4.11875577,2.94137383
-4.11747577,2.94137383
-4.11619577,2.94137383
-4.11491577,2.94137383
-4.11363577,2.94137383
-4.11235577,2.94137383
-4.11107577,2.94137383
-4.10979577,2.94137383
-4.10851577,2.94137383
-4.10723577,2.94137383
-4.10595577,2.94137383
-4.10467577,2.94137383
-4.10339577,2.94137383
-4.10211577,2.94137383
-4.10083577,2.94137383
-4.09955577,2.94137383
-4.09827577,2.94137383
-4.09699577,3.03048801
-4.09571577,2.94137383
-4.09443577,2.94137383
-4.09315577,2.94137383
-4.09187577,2.94137383
-4.09059577,2.94137383
-4.08931577,2.94137383
-4.08803577,2.94137383
-4.08675577,2.94137383
-4.08547577,2.94137383
-4.08419577,2.94137383
-4.08291577,2.94137383
-4.08163577,3.03048801
-4.08035577,2.94137383
-4.07907577,2.94137383
-4.07779577,3.03048801
-4.07651577,2.94137383
-4.07523577,2.94137383
-4.07395577,2.94137383
-4.07267577,2.94137383
-4.07139577,2.94137383
-4.07011577,2.94137383
-4.06883577,2.94137383
-4.06755577,2.94137383
-4.06627577,2.94137383
-4.06499577,2.94137383
-4.06371577,2.94137383
