Time,Channel A
(ms),(V)

-5.00232819,-0.44495988
-5.00104819,-0.53407389
-4.99976819,-0.44495988
-4.99848819,-0.53407389
-4.99720819,-0.44495988
-4.99592819,-0.44495988
-4.99464819,-0.44495988
-4.99336819,-0.44495988
-4.99208819,-0.53407389
-4.99080819,-0.44495988
-4.98952819,-0.53407389
-4.98824819,-0.53407389
-4.98696819,-0.53407389
-4.98568819,-0.53407389
-4.98440819,-0.53407389
-4.98312819,-0.62318796
-4.98184819,-0.62318796
-4.98056819,-0.62318796
-4.97928819,-0.62318796
-4.97800819,-0.53407389
-4.97672819,-0.53407389
-4.97544819,-0.53407389
-4.97416819,-0.53407389
-4.97288819,-0.53407389
-4.97160819,-0.53407389
-4.97032819,-0.53407389
-4.96904819,-0.53407389
-4.96776819,-0.53407389
-4.96648819,-0.53407389
-4.96520819,-0.53407389
-4.96392819,-0.62318796
-4.96264819,-0.62318796
-4.96136819,-0.62318796
-4.96008819,-0.53407389
-4.95880819,-0.62318796
-4.95752819,-0.53407389
-4.95624819,-0.53407389
-4.95496819,-0.53407389
-4.95368819,-0.53407389
-4.95240819,-0.62318796
-4.95112819,-0.62318796
-4.94984819,-0.53407389
-4.94856820,-0.62318796
-4.94728820,-0.53407389
-4.94600820,-0.62318796
-4.94472820,-0.53407389
-4.94344820,-0.53407389
-4.94216820,-0.53407389
-4.94088820,-0.53407389
-4.93960820,-0.53407389
-4.93832820,-0.53407389
-4.93704820,-0.53407389
-4.93576820,-0.53407389
-4.93448820,-0.53407389
-4.93320820,-0.62318796
-4.93192820,-0.53407389
-4.93064820,-0.62318796
-4.92936820,-0.53407389
-4.92808820,-0.62318796
-4.92680820,-0.62318796
-4.92552820,-0.62318796
-4.92424820,-0.62318796
-4.92296820,-0.62318796
-4.92168820,-0.62318796
-4.92040820,-0.62318796
-4.91912820,-0.53407389
-4.91784820,-0.62318796
-4.91656820,-0.62318796
-4.91528820,-0.62318796
-4.91400820,-0.62318796
-4.91272820,-0.62318796
-4.91144820,-0.62318796
-4.91016820,-0.62318796
-4.90888820,-0.62318796
-4.90760820,-0.62318796
-4.90632820,-0.62318796
-4.90504820,-0.62318796
-4.90376820,-0.53407389
-4.90248820,-0.53407389
-4.90120820,-0.53407389
-4.89992820,-0.53407389
-4.89864820,-0.53407389
-4.89736820,-0.53407389
-4.89608820,-0.53407389
-4.89480820,-0.53407389
-4.89352820,-0.53407389
-4.89224820,-0.53407389
-4.89096820,-0.53407389
-4.88968820,-0.53407389
-4.88840820,-0.53407389
-4.88712820,-0.53407389
-4.88584820,-0.53407389
-4.88456820,-0.53407389
-4.88328820,-0.53407389
-4.88200820,-0.53407389
-4.88072820,-0.53407389
-4.87944820,-0.53407389
-4.87816820,-0.53407389
-4.87688820,-0.53407389
-4.87560820,-0.53407389
-4.87432820,-0.53407389
-4.87304820,-0.53407389
-4.87176820,-0.53407389
-4.87048820,-0.53407389
-4.86920820,-0.53407389
-4.86792820,-0.44495988
-4.86664820,-0.53407389
-4.86536820,-0.62318796
-4.86408820,-0.53407389
-4.86280820,-0.53407389
