Time,Channel A
(ms),(V)

-5.00287907,2.94137383
-5.00159907,2.94137383
-5.00031907,2.94137383
-4.99903907,2.94137383
-4.99775907,2.94137383
-4.99647907,2.94137383
-4.99519907,2.94137383
-4.99391907,2.94137383
-4.99263907,2.94137383
-4.99135907,2.94137383
-4.99007907,2.94137383
-4.98879907,3.03048801
-4.98751907,2.94137383
-4.98623907,2.94137383
-4.98495907,2.94137383
-4.98367907,2.94137383
-4.98239907,2.94137383
-4.98111907,2.94137383
-4.97983907,2.94137383
-4.97855907,2.94137383
-4.97727907,2.94137383
-4.97599907,2.94137383
-4.97471907,2.94137383
-4.97343907,2.94137383
-4.97215907,2.94137383
-4.97087907,3.03048801
-4.96959907,2.94137383
-4.96831907,3.03048801
-4.96703907,3.03048801
-4.96575907,2.94137383
-4.96447907,2.94137383
-4.96319907,2.94137383
-4.96191907,2.94137383
-4.96063907,2.94137383
-4.95935907,2.94137383
-4.95807907,2.94137383
-4.95679907,2.94137383
-4.95551907,2.94137383
-4.95423907,2.94137383
-4.95295907,3.03048801
-4.95167907,2.94137383
-4.95039907,2.94137383
-4.94911907,3.03048801
-4.94783907,2.94137383
-4.94655907,2.94137383
-4.94527907,3.03048801
-4.94399907,2.94137383
-4.94271907,2.94137383
-4.94143907,2.94137383
-4.94015907,2.94137383
-4.93887907,2.94137383
-4.93759907,2.94137383
-4.93631907,2.94137383
-4.93503907,2.94137383
-4.93375907,2.94137383
-4.93247907,2.94137383
-4.93119907,2.94137383
-4.92991907,2.94137383
-4.92863907,2.94137383
-4.92735907,2.94137383
-4.92607907,3.03048801
-4.92479907,2.94137383
-4.92351907,2.94137383
-4.92223907,2.94137383
-4.92095907,2.94137383
-4.91967907,2.94137383
-4.91839907,2.94137383
-4.91711907,2.94137383
-4.91583907,2.94137383
-4.91455907,2.94137383
-4.91327907,2.94137383
-4.91199907,2.94137383
-4.91071907,2.94137383
-4.90943907,2.94137383
-4.90815907,2.94137383
-4.90687907,2.94137383
-4.90559907,2.94137383
-4.90431907,2.94137383
-4.90303907,2.94137383
-4.90175907,2.94137383
-4.90047907,2.94137383
-4.89919907,2.94137383
-4.89791907,2.94137383
-4.89663907,2.94137383
-4.89535907,2.94137383
-4.89407907,2.94137383
-4.89279907,2.94137383
-4.89151907,2.94137383
-4.89023907,2.94137383
-4.88895907,3.03048801
-4.88767907,2.94137383
-4.88639907,2.94137383
-4.88511907,2.94137383
-4.88383907,2.94137383
-4.88255907,2.94137383
-4.88127907,2.94137383
-4.87999907,2.94137383
-4.87871907,2.94137383
-4.87743907,2.94137383
-4.87615907,2.94137383
-4.87487907,2.94137383
-4.87359907,2.94137383
-4.87231907,2.94137383
-4.87103907,2.94137383
-4.86975907,2.94137383
-4.86847907,2.94137383
-4.86719907,2.85225987
-4.86591907,2.94137383
-4.86463907,2.94137383
-4.86335907,2.94137383
-4.86207907,2.94137383
-4.86079907,2.94137383
-4.85951907,2.94137383
-4.85823907,2.94137383
-4.85695907,3.03048801
-4.85567907,2.94137383
-4.85439907,2.94137383
-4.85311907,3.03048801
