Time,Channel A
(ms),(V)

-5.00238920,-0.80141604
-5.00110920,-0.80141604
-4.99982920,-0.80141604
-4.99854920,-0.80141604
-4.99726920,-0.80141604
-4.99598920,-0.80141604
-4.99470920,-0.80141604
-4.99342920,-0.80141604
-4.99214920,-0.71230203
-4.99086920,-0.80141604
-4.98958920,-0.80141604
-4.98830920,-0.80141604
-4.98702920,-0.80141604
-4.98574920,-0.80141604
-4.98446920,-0.80141604
-4.98318920,-0.80141604
-4.98190920,-0.80141604
-4.98062920,-0.80141604
-4.97934920,-0.80141604
-4.97806920,-0.80141604
-4.97678920,-0.80141604
-4.97550920,-0.80141604
-4.97422920,-0.71230203
-4.97294920,-0.71230203
-4.97166920,-0.71230203
-4.97038920,-0.80141604
-4.96910920,-0.80141604
-4.96782920,-0.71230203
-4.96654920,-0.80141604
-4.96526920,-0.80141604
-4.96398920,-0.80141604
-4.96270920,-0.80141604
-4.96142920,-0.80141604
-4.96014920,-0.80141604
-4.95886920,-0.80141604
-4.95758920,-0.80141604
-4.95630920,-0.71230203
-4.95502920,-0.80141604
-4.95374920,-0.80141604
-4.95246920,-0.80141604
-4.95118920,-0.80141604
-4.94990920,-0.80141604
-4.94862920,-0.80141604
-4.94734920,-0.80141604
-4.94606920,-0.80141604
-4.94478920,-0.80141604
-4.94350920,-0.71230203
-4.94222920,-0.80141604
-4.94094920,-0.80141604
-4.93966920,-0.80141604
-4.93838920,-0.80141604
-4.93710920,-0.80141604
-4.93582920,-0.80141604
-4.93454920,-0.80141604
-4.93326920,-0.80141604
-4.93198920,-0.80141604
-4.93070920,-0.80141604
-4.92942920,-0.80141604
-4.92814920,-0.80141604
-4.92686920,-0.80141604
-4.92558920,-0.80141604
-4.92430920,-0.80141604
-4.92302920,-0.80141604
-4.92174920,-0.80141604
-4.92046920,-0.80141604
-4.91918920,-0.80141604
-4.91790920,-0.80141604
-4.91662920,-0.80141604
-4.91534920,-0.80141604
-4.91406920,-0.80141604
-4.91278920,-0.80141604
-4.91150920,-0.80141604
-4.91022920,-0.80141604
-4.90894920,-0.80141604
-4.90766920,-0.80141604
-4.90638920,-0.80141604
-4.90510920,-0.80141604
-4.90382920,-0.71230203
-4.90254920,-0.80141604
-4.90126920,-0.80141604
-4.89998920,-0.80141604
-4.89870920,-0.80141604
-4.89742920,-0.80141604
-4.89614920,-0.80141604
-4.89486920,-0.80141604
-4.89358920,-0.80141604
-4.89230920,-0.80141604
-4.89102920,-0.80141604
-4.88974920,-0.80141604
-4.88846920,-0.80141604
-4.88718920,-0.80141604
-4.88590920,-0.80141604
-4.88462920,-0.80141604
-4.88334920,-0.80141604
-4.88206920,-0.80141604
-4.88078920,-0.80141604
-4.87950920,-0.80141604
-4.87822920,-0.80141604
-4.87694920,-0.80141604
-4.87566920,-0.80141604
-4.87438920,-0.80141604
-4.87310920,-0.80141604
-4.87182920,-0.80141604
-4.87054920,-0.80141604
-4.86926920,-0.80141604
-4.86798920,-0.80141604
-4.86670920,-0.80141604
-4.86542920,-0.80141604
-4.86414920,-0.80141604
-4.86286920,-0.71230203
